"order_timestamp","user_id","order_number","total_item_amount","total_shipping_fee","total_point_spent"
"2019-06-18 13:03:38.893",167,"49881603806512062",23000,2500,0
"2019-06-18 13:28:09.059",10306,"16098023806512094",95000,0,1000
"2019-06-18 13:32:45.297",4765,"99256323806518289",16500,2500,3000
"2019-06-18 13:35:03.977",1814,"97930523806511312",25300,2500,4000
"2019-06-18 13:51:19.19",444,"19197433806512897",28400,2500,1000
"2019-06-18 14:24:20.908",8532,"90906453806517706",22000,2500,0
"2019-06-18 14:37:09.178",4358,"08192263806517083",16500,2500,0
"2019-06-18 14:41:11.2",8936,"40217463806515694",131910,2000,1000
"2019-06-18 14:55:59.383",2649,"48395373806518238",23300,2500,4000
"2019-06-18 14:56:18.631",2727,"23687373806519835",30400,5000,1000
"2019-06-18 15:41:04.353",3649,"65346004806516125",27000,5000,3000
"2019-06-18 15:55:10.592",4320,"39501904806511872",55500,2500,2000
"2019-06-18 16:01:47.651",5599,"35670314806518353",18500,2500,2000
"2019-06-18 16:09:38.813",7949,"41887714806511670",38900,0,0
"2019-06-18 16:10:59.71",2627,"11795814806517747",22000,2500,4000
"2019-06-18 16:15:59.839",12368,"04895124806513995",64300,5000,1000
"2019-06-18 16:24:57.712",6139,"31779624806517596",5000,2500,2000
"2019-06-18 16:48:51.076",10163,"77013144806512825",17820,2000,500
"2019-06-18 17:02:04.084",496,"58042944806514172",121000,5000,1000
"2019-06-18 17:22:49.022",7359,"32096164806512210",114300,9500,0
"2019-06-18 17:42:47.372",5778,"47376374806519063",9900,2500,1000
"2019-06-18 17:49:51.018",3699,"02019774806516765",13900,2500,3000
"2019-06-18 18:03:14.807",7371,"90849584806510431",25000,2500,3000
"2019-06-18 18:13:20.964",6321,"76900294806512033",42500,2500,3000
"2019-06-18 18:47:29.197",318,"99194215806513565",19810,2000,2000
"2019-06-18 18:58:18.117",654,"91189815806518253",55000,0,4000
"2019-06-18 19:04:52.158",5957,"95129225806511646",27400,2500,3000
"2019-06-18 19:13:44.805",4340,"70842825806518852",21610,2000,3000
"2019-06-18 19:14:21.926",12361,"72916825806511275",23310,2000,0
"2019-06-18 19:15:22.864",3263,"86822925806517867",10000,2500,4000
"2019-06-18 19:15:43.198",7730,"20234925806513371",16600,2500,3000
"2019-06-18 19:53:08.862",359,"36888155806519067",21200,2500,4000
"2019-06-18 20:16:35.843",4959,"44859565806516746",132620,9500,1000
"2019-06-18 20:19:17.607",5021,"90675765806513522",130000,10000,4000
"2019-06-18 20:29:27.683",741,"48676375806517089",15300,2500,2000
"2019-06-18 20:37:39.452",1262,"45495875806519452",11500,2500,4000
"2019-06-18 21:17:07.077",2652,"18072206806514619",92800,2500,1000
"2019-06-18 21:17:22.275",8204,"97224206806516756",11000,2500,0
"2019-06-18 21:26:29.756",3165,"06798706806514419",42420,2000,1000
"2019-06-18 21:32:12.687",2652,"19623116806513489",68000,0,0
"2019-06-18 21:40:16.857",4290,"85861616806516726",19800,2500,2000
"2019-06-18 21:42:10.266",2914,"96203716806513631",19000,2500,2000
"2019-06-18 21:46:11.709",8326,"01717916806512707",11900,2500,4000
"2019-06-18 21:51:49.558",9225,"95590326806511390",28500,2500,2000
"2019-06-18 21:53:09.627",5942,"82698326806517760",8500,2500,4000
"2019-06-18 21:54:23.431",4906,"33436426806511607",24000,2500,4000
"2019-06-18 21:55:00.589",10537,"29500526806519691",145350,0,3000
"2019-06-18 22:13:26.091",3960,"49060636806517441",50000,5000,4000
"2019-06-18 22:19:02.613",1990,"31624936806514172",64300,5000,1300
"2019-06-18 22:20:56.653",2058,"65665046806516833",36500,2500,3000
"2019-06-18 22:21:48.89",5406,"39880146806515491",19800,2500,0
"2019-06-18 22:26:59.322",1622,"52391446806516911",24800,2500,2000
"2019-06-18 22:38:57.893",5473,"69873156806510638",59400,2500,0
"2019-06-18 22:39:49.983",12448,"68998156806513105",19800,2500,2000
"2019-06-18 22:40:20.982",4399,"48902256806510735",16500,2500,1000
"2019-06-18 22:51:27.078",6528,"97078856806517389",76500,10000,0
"2019-06-18 22:55:00.433",2749,"63400166806514372",100500,0,1000
"2019-06-18 22:55:48.433",823,"63484166806518254",15000,2500,3000
"2019-06-18 22:57:20.176",950,"97104266806510778",24210,2000,3000
"2019-06-18 22:57:32.649",823,"05625266806510755",19800,2500,0
"2019-06-18 23:11:57.062",11808,"56071176806513178",82000,0,4000
"2019-06-18 23:12:25.732",2249,"33754176806511943",24220,2500,2000
"2019-06-18 23:17:45.969",10744,"07956476806516803",158000,2500,2000
"2019-06-18 23:25:10.432",4599,"53401976806517718",15000,2500,1000
"2019-06-18 23:46:58.754",4249,"55781296806517259",16400,2500,3000
"2019-06-18 23:47:21.853",4242,"06814296806519063",11900,2500,1000
"2019-06-18 23:50:21.285",3306,"68212496806513356",52000,2500,2000
"2019-06-19 00:15:39.736",4320,"73793907806510378",32200,2500,0
"2019-06-19 00:26:53.875",10473,"77831617806515359",23000,2500,0
"2019-06-19 00:27:09.511",6372,"82592617806514305",18000,2500,2000
"2019-06-19 00:31:14.716",3948,"71747817806512736",13000,2500,1000
"2019-06-19 00:31:53.794",11536,"59731917806516446",155000,0,0
"2019-06-19 00:32:09.413",10828,"41492917806511475",24610,2000,2000
"2019-06-19 00:32:26.169",1763,"07164917806510341",27500,2500,0
"2019-06-19 00:36:40.85",11587,"15800227806511966",16500,2500,4000
"2019-06-19 00:42:39.887",10204,"88895527806519828",17000,2500,2000
"2019-06-19 00:49:30.719",10828,"22707927806516566",24610,2000,0
"2019-06-19 00:54:10.927",5544,"82905237806511047",57600,0,4000
"2019-06-19 01:23:27.773",4178,"47770057806510600",15000,2500,3000
"2019-06-19 01:26:26.32",2006,"12368157806519130",17000,2500,4000
"2019-06-19 01:30:14.211",605,"22241457806519606",35100,2500,3000
"2019-06-19 01:31:22.358",5448,"06328457806518489",19000,2500,4000
"2019-06-19 01:49:31.595",1450,"69517567806514858",8500,2500,3000
"2019-06-19 02:04:46.804",1024,"50868477806518776",35400,2500,0
"2019-06-19 02:06:37.379",10051,"18379577806517181",13500,2500,0
"2019-06-19 03:21:48.601",5997,"20680128806518570",8000,2500,4000
"2019-06-19 03:32:57.182",491,"38177728806510704",19700,2500,2000
"2019-06-19 04:49:37.496",7216,"79477378806511986",30000,2500,3000
"2019-06-19 06:36:41.025",966,"92010839806518694",18000,2500,500
"2019-06-19 06:51:25.67",4026,"37658649806519497",74900,2500,3000
"2019-06-19 07:19:45.062",6886,"36058369806510125",26000,2500,4000
"2019-06-19 07:59:38.588",3245,"19587789806518891",16900,2500,4000
"2019-06-19 08:17:17.109",794,"01173899806510580",23660,2000,1000
"2019-06-19 08:38:51.195",10993,"99113110906516377",17000,5000,2000
"2019-06-19 08:40:25.437",1030,"04452210906511009",85300,5000,1000
"2019-06-19 08:51:22.178",5744,"18128810906511065",99500,0,0
"2019-06-19 08:56:06.461",764,"46466120906513276",46500,5000,1000
"2019-06-19 09:08:17.588",4030,"98579820906515489",23800,2500,2000
"2019-06-19 09:37:15.902",6011,"41953640906512281",17500,2500,1000
"2019-06-19 09:59:53.454",537,"55439950906514475",19800,2500,3000
"2019-06-19 10:11:02.989",6044,"09926660906514736",27000,2500,0
"2019-06-19 10:34:05.018",5126,"91054080906517395",76400,7500,0
"2019-06-19 11:46:23.02",794,"42038321906515207",13780,2000,0
"2019-06-19 11:54:32.395",783,"79327821906514275",76000,5000,2000
"2019-06-19 12:18:05.36",5178,"46358241906516345",7500,2500,4000
"2019-06-19 12:21:28.185",11270,"68188441906517469",211100,0,1000
"2019-06-19 12:39:33.267",9955,"86237551906519228",75100,0,2000
"2019-06-19 12:41:24.157",255,"95148651906516227",64000,2500,3000
"2019-06-19 12:48:18.073",8131,"47089061906517290",21800,2500,4000
"2019-06-19 12:58:19.695",334,"79699661906519946",11500,2500,4000
"2019-06-19 13:33:00.848",6768,"05808781906514736",20700,2500,4000
"2019-06-19 13:34:24.193",9983,"69146881906517970",47300,5500,1000
"2019-06-19 13:38:54.655",5778,"05943191906518879",9900,2500,0
"2019-06-19 13:57:28.382",6173,"68384202906513938",31000,2500,1000
"2019-06-19 14:07:36.401",1727,"40465802906512659",117000,0,3000
"2019-06-19 14:12:46.398",2545,"99366112906518879",24000,2500,1000
"2019-06-19 14:33:03.765",3955,"96738322906510387",16300,2500,3000
"2019-06-19 15:02:05.269",11682,"17252142906517063",80300,2500,3000
"2019-06-19 16:06:15.974",4574,"87957972906513099",25400,2500,1000
"2019-06-19 16:11:42.35",7982,"35320382906512377",17000,2500,3000
"2019-06-19 16:22:12.188",3979,"98123982906518174",48400,2500,4000
"2019-06-19 16:25:05.932",4519,"33950192906510843",17000,2500,3000
"2019-06-19 16:34:06.568",3229,"18564692906514529",15000,2500,1000
"2019-06-19 16:38:26.001",625,"20060992906517182",125100,7500,4000
"2019-06-19 17:08:57.574",5031,"77573713906514473",16500,2500,2000
"2019-06-19 17:10:59.538",3899,"04595813906514248",108300,2500,4000
"2019-06-19 17:47:33.042",1125,"64035043906518441",13400,2500,1000
"2019-06-19 17:59:49.612",9510,"71698743906510143",15000,5000,3000
"2019-06-19 18:08:35.734",6609,"04951353906511297",10900,2500,2000
"2019-06-19 18:15:19.038",630,"04091753906512342",22500,2500,3000
"2019-06-19 18:27:04.945",829,"74942463906516952",22000,2500,4000
"2019-06-19 18:36:50.531",9310,"43501073906510634",25900,5000,2000
"2019-06-19 18:43:53.276",12407,"77233473906511032",30000,2500,3000
"2019-06-19 18:52:06.309",1318,"01362973906518058",75900,7000,0
"2019-06-19 19:01:27.066",120,"96078483906513220",7000,2500,4000
"2019-06-19 19:15:02.939",10139,"24920393906512117",85500,7500,2000
"2019-06-19 19:22:06.002",10002,"40062793906518033",56800,5000,1000
"2019-06-19 19:25:48.071",7061,"57084993906514077",35000,2500,3000
"2019-06-19 19:29:03.422",2309,"62434104906511403",17000,2500,3000
"2019-06-19 19:51:55.738",4389,"24751514906518423",19000,2500,4000
"2019-06-19 19:54:50.962",11691,"36909614906511929",67000,5000,0
"2019-06-19 20:09:31.444",10093,"64417524906514838",17500,2500,4000
"2019-06-19 20:28:19.562",6000,"56599634906514277",22500,5000,3000
"2019-06-19 20:34:36.595",3561,"89567044906518598",26200,2500,4000
"2019-06-19 20:34:37.059",3112,"16077044906514147",70010,0,1000
"2019-06-19 20:35:09.367",1263,"86390144906511353",23000,2500,4000
"2019-06-19 20:43:58.393",7297,"69383644906513225",15900,2500,1000
"2019-06-19 20:47:52.107",8617,"80127844906516347",18900,2500,4000
"2019-06-19 20:53:50.998",477,"10013254906512743",46000,2500,0
"2019-06-19 21:01:12.621",1519,"22627654906516961",18910,2000,3000
"2019-06-19 21:26:13.256",4524,"95237174906517479",29000,2500,1000
"2019-06-19 21:40:47.455",1346,"85474084906519997",29000,2500,4000
"2019-06-19 22:11:36.947",11572,"84969894906510823",10000,5000,3000
"2019-06-19 22:15:26.211",11755,"31262105906515305",24500,2500,3000
"2019-06-19 22:15:50.04",5744,"14005105906510561",146900,0,1000
"2019-06-19 22:23:13.394",6132,"79339505906515246",67000,10000,1000
"2019-06-19 22:24:21.568",6558,"96516605906515871",6500,2000,2000
"2019-06-19 22:33:55.635",408,"83653215906512941",142810,5000,1000
"2019-06-19 22:35:22.197",12241,"10222315906515614",11900,2500,400
"2019-06-19 22:49:36.16",3288,"36167125906510855",19000,2500,2000
"2019-06-19 22:55:57.656",1703,"95675525906511721",139400,10000,3000
"2019-06-19 23:01:17.447",11157,"15477825906519694",6500,2500,1000
"2019-06-19 23:16:45.853",2586,"65850835906516327",60800,5000,1000
"2019-06-19 23:32:09.17",2740,"47192745906518938",24000,2500,4000
"2019-06-19 23:33:17.295",10377,"89279745906518228",24000,2500,3000
"2019-06-19 23:52:20.786",11734,"98704955906518417",17900,2500,0
"2019-06-19 23:53:50.12",142,"22103065906514788",9800,2500,2000
"2019-06-19 23:54:57.322",10625,"42379065906511986",30500,2500,4000
"2019-06-20 00:00:55.658",4008,"16655465906513827",55860,4500,2000
"2019-06-20 00:04:23.771",5758,"57736665906511477",127100,2500,3000
"2019-06-20 00:13:07.467",12367,"96478175906512879",16900,2500,3000
"2019-06-20 00:44:51.396",5042,"99319095906515961",14500,2500,2000
"2019-06-20 00:52:48.844",2745,"54886595906510903",48900,5000,0
"2019-06-20 00:59:13.437",3731,"83435995906515153",13000,2500,3000
"2019-06-20 01:04:34.993",2745,"49947206906514940",49900,5000,3000
"2019-06-20 01:15:56.539",10375,"24565906906517498",23700,2500,1000
"2019-06-20 01:33:40.751",9503,"45702026906516951",16500,2500,1000
"2019-06-20 01:50:09.957",1484,"85990036906516023",24900,2500,0
"2019-06-20 02:14:02.811",6449,"21824446906514144",69900,5000,2000
"2019-06-20 02:19:15.2",45,"10255746906511029",11900,2500,4000
"2019-06-20 02:31:32.788",577,"98729456906519172",5900,2500,3000
"2019-06-20 02:56:59.999",1169,"00002076906518060",22000,2500,1000
"2019-06-20 04:59:34.245",8748,"94247347906518800",23400,5000,2000
"2019-06-20 05:09:31.714",4054,"61717947906515935",22000,2500,4000
"2019-06-20 08:02:48.384",7037,"49386358906510998",34500,2500,1000
"2019-06-20 08:10:02.137",2368,"83120858906512348",36000,2500,0
"2019-06-20 08:17:20.532",3790,"33504268906517091",16000,2500,3000
"2019-06-20 08:23:56.961",3850,"77963668906514814",53800,2500,2000
"2019-06-20 08:39:04.759",1992,"26744578906519956",16800,2500,0
"2019-06-20 08:43:04.027",45,"92048778906514953",8100,2500,0
"2019-06-20 08:45:38.691",5132,"29683978906516360",21600,2500,0
"2019-06-20 09:42:45.464",7711,"66456319906518966",68700,2500,1000
"2019-06-20 10:36:59.256",9919,"85291649906518891",50500,2500,1000
"2019-06-20 10:37:13.319",4917,"02333649906510809",58500,0,3000
"2019-06-20 11:03:50.388",10533,"00403269906510537",11500,2500,4000
"2019-06-20 11:09:54.405",2210,"70449569906519894",34700,5000,4000
"2019-06-20 11:50:53.693",927,"79635099906515058",13800,2500,4000
"2019-06-20 12:03:22.502",4219,"40520899906512971",52000,0,2000
"2019-06-20 12:14:00.669",10005,"17604400016517128",41000,7000,3000
"2019-06-20 12:46:56.459",4408,"26461420016511719",18100,2500,3000
"2019-06-20 12:54:22.565",5064,"66526820016512637",36500,5000,4000
"2019-06-20 12:56:04.269",2495,"07246920016511030",29900,2500,4000
"2019-06-20 13:01:23.851",8904,"55838230016519783",19000,2500,4000
"2019-06-20 13:02:14.939",3598,"14943330016519962",94000,0,1000
"2019-06-20 13:09:16.851",14,"35865730016512083",34000,0,4000
"2019-06-20 13:16:14.895",7854,"69847140016516016",29000,2500,2000
"2019-06-20 13:20:44.514",1992,"71544440016513930",25500,2500,3000
"2019-06-20 13:36:52.844",10462,"54821450016518237",37900,2500,2000
"2019-06-20 13:41:18.206",1061,"70287650016518962",27200,2500,3000
"2019-06-20 13:52:10.325",5640,"92303360016519134",14000,2500,1000
"2019-06-20 14:03:27.653",10462,"26670070016514171",47400,2500,0
"2019-06-20 14:31:00.166",1202,"96106680016518389",25650,2500,4000
"2019-06-20 14:36:22.276",168,"97228980016519464",24400,2500,3000
"2019-06-20 14:45:30.466",1566,"96403590016516326",23800,2500,1000
"2019-06-20 15:00:11.343",5998,"64311401016518897",31700,2500,3000
"2019-06-20 15:35:04.371",8862,"37340521016518148",63000,0,1000
"2019-06-20 15:43:17.734",8283,"73779921016514998",23800,2500,4000
"2019-06-20 15:44:52.494",8037,"80529031016516311",17000,2500,2000
"2019-06-20 15:48:01.678",2213,"18618231016515619",13000,2500,4000
"2019-06-20 15:48:27.744",982,"64770331016510944",212200,0,1000
"2019-06-20 16:23:21.889",1542,"10910451016515131",16500,2500,4000
"2019-06-20 16:43:05.23",7911,"43258561016517920",28900,2500,4000
"2019-06-20 16:53:40.773",10569,"77702271016510198",11900,2500,2000
"2019-06-20 16:59:14.054",816,"55045571016516427",6500,2500,3000
"2019-06-20 17:21:35.27",10303,"47259881016518716",33800,5000,4000
"2019-06-20 17:23:20.89",3598,"39800091016516681",99500,0,0
"2019-06-20 17:46:53.129",3598,"23131402016512339",99500,0,0
"2019-06-20 17:54:15.848",865,"94855802016513525",106700,2500,1000
"2019-06-20 18:13:07.28",392,"28278912016514039",97300,0,3000
"2019-06-20 18:17:53.315",10345,"81337222016517337",40800,2500,2000
"2019-06-20 18:24:42.122",8396,"32128622016515838",6500,2500,2000
"2019-06-20 18:33:04.643",6085,"74648132016515389",12900,2500,2000
"2019-06-20 18:34:42.065",6085,"76028232016510868",17500,2500,0
"2019-06-20 18:35:40.886",6085,"88804332016515439",5000,2500,0
"2019-06-20 18:45:09.979",7805,"48990932016512374",24000,2500,2000
"2019-06-20 19:06:17.502",10281,"30577152016513337",16500,2500,0
"2019-06-20 19:07:17.891",1860,"29873252016512007",50300,0,4000
"2019-06-20 19:09:31.398",1045,"99317352016519276",19900,2000,2000
"2019-06-20 19:20:56.712",10227,"51765062016514370",34860,2000,2000
"2019-06-20 19:50:50.198",5783,"99105872016514355",28900,2500,1000
"2019-06-20 20:26:30.452",2000,"65409992016516800",64800,2500,0
"2019-06-20 20:36:19.778",4244,"48797503016514691",116700,12500,2000
"2019-06-20 20:53:39.878",1279,"97891613016512836",10360,2000,2000
"2019-06-20 20:59:18.498",11411,"99485913016512824",67000,10000,0
"2019-06-20 21:00:11.406",1797,"70411023016511353",27200,2500,3000
"2019-06-20 21:15:50.71",9805,"11705923016517225",17000,2500,4000
"2019-06-20 21:20:33.679",7638,"08633233016510690",8500,2500,3000
"2019-06-20 21:56:20.91",3921,"11908353016512986",35400,5000,3000
"2019-06-20 21:58:22.592",7668,"59520553016519612",22000,2500,1000
"2019-06-20 22:02:59.523",4654,"42597753016511858",23800,2500,4000
"2019-06-20 22:16:51.377",11566,"18311663016511442",19600,2500,3000
"2019-06-20 22:22:42.452",7748,"55426963016516253",34700,2500,1000
"2019-06-20 22:23:23.831",6533,"23830073016513118",49000,2500,3000
"2019-06-20 22:33:11.357",12443,"85319573016514671",18910,2000,1000
"2019-06-20 23:29:53.723",7751,"62739904016513263",29000,2500,1000
"2019-06-20 23:35:04.319",2870,"12340314016515290",17000,2500,2000
"2019-06-20 23:43:48.063",1413,"56082814016512415",20000,2500,4000
"2019-06-20 23:48:14.071",8090,"27049024016512644",55500,2500,4000
"2019-06-20 23:57:04.296",410,"99242624016514655",40300,7500,3000
"2019-06-21 00:01:08.601",505,"40686824016514175",37900,5000,1000
"2019-06-21 00:05:32.261",11305,"36223134016514007",19900,2500,4000
"2019-06-21 00:20:48.878",9040,"18884044016511921",36100,2500,3000
"2019-06-21 00:24:03.307",9080,"11334244016515593",5900,2500,3000
"2019-06-21 00:35:53.753",10062,"75735944016511955",28500,2500,3000
"2019-06-21 00:40:08.282",6756,"38280254016517238",12000,2500,3000
"2019-06-21 00:53:40.643",2835,"54602064016514217",30430,2000,3000
"2019-06-21 01:02:04.215",7503,"81242564016512717",14000,2500,4000
"2019-06-21 01:14:04.667",643,"86644274016511529",27000,2500,3000
"2019-06-21 01:35:33.648",563,"05633584016518202",114400,0,400
"2019-06-21 01:38:43.39",7667,"39332784016514859",26900,5000,3000
"2019-06-21 02:08:38.381",5103,"28381505016518764",16500,2500,4000
"2019-06-21 02:11:38.421",1706,"12489605016517745",6500,2500,0
"2019-06-21 02:38:23.998",4954,"00040325016517706",9900,2500,0
"2019-06-21 02:46:02.727",4954,"82726725016512114",9900,2500,3000
"2019-06-21 03:04:04.999",2116,"99944835016514814",87000,0,1000
"2019-06-21 03:06:35.959",8165,"06959935016515683",28900,2500,2000
"2019-06-21 03:43:41.517",3825,"81512265016511063",82700,10000,4000
"2019-06-21 04:51:09.633",11950,"53696206016518171",6500,2500,2000
"2019-06-21 08:08:46.851",10713,"35862127016510187",5800,2500,1000
"2019-06-21 09:10:51.96",5648,"16915857016512179",19900,2500,2000
"2019-06-21 09:14:51.332",8066,"33319067016519253",29900,2500,0
"2019-06-21 09:16:10.907",7991,"90907167016511552",15000,2500,4000
"2019-06-21 09:32:55.283",8887,"99257177016515389",37100,2500,3000
"2019-06-21 10:27:13.489",1470,"29433408016515006",47000,2500,2000
"2019-06-21 10:30:15.796",3586,"99751608016515211",47500,2500,1000
"2019-06-21 10:40:18.585",2967,"88581218016514250",20700,2500,1000
"2019-06-21 11:09:47.942",10606,"64978928016515933",16300,2500,4000
"2019-06-21 11:16:59.442",6964,"74491438016510505",27500,2500,4000
"2019-06-21 11:17:56.926",7037,"92967438016511394",20000,2500,0
"2019-06-21 11:18:28.664",7202,"97680538016515887",22000,2500,4000
"2019-06-21 11:21:42.172",11434,"57120738016519410",59000,5000,3000
"2019-06-21 12:09:44.699",2940,"00748568016511338",37000,2500,3000
"2019-06-21 12:33:13.578",8537,"18539978016511045",24900,2500,0
"2019-06-21 12:57:07.13",7882,"43172498016511504",16500,2500,4000
"2019-06-21 12:57:23.258",2318,"16234498016513475",19000,2500,1000
"2019-06-21 13:12:07.383",2097,"20472309016515972",38000,2500,3000
"2019-06-21 13:15:36.518",5781,"12563509016515810",19800,2500,1000
"2019-06-21 13:55:38.895",1147,"10983929016517198",31900,2500,2400
"2019-06-21 14:17:10.072",1600,"37003249016510608",16000,2500,0
"2019-06-21 14:24:36.648",11456,"94667649016512570",42000,2500,4000
"2019-06-21 14:32:37.147",5332,"15175159016519350",93600,0,4000
"2019-06-21 14:43:15.627",2322,"82659759016511880",27200,2500,3000
"2019-06-21 15:20:01.081",976,"48010089016515932",68600,5000,2000
"2019-06-21 15:33:11.524",1140,"52519789016515234",26000,2500,3000
"2019-06-21 16:20:17.681",3327,"58671610116513632",23500,2500,4000
"2019-06-21 16:24:01.392",11969,"49314810116511379",62200,0,4000
"2019-06-21 17:13:36.979",4861,"08961840116515764",26500,5000,3000
"2019-06-21 17:21:50.884",5891,"88801350116517217",46700,2000,3000
"2019-06-21 17:23:02.811",6104,"21828350116510178",62500,2500,2000
"2019-06-21 17:36:40.873",4976,"47800260116518925",32000,7500,3000
"2019-06-21 18:12:10.565",5040,"86503380116511035",19700,2500,4000
"2019-06-21 18:13:22.88",3020,"18820480116515807",20000,2500,4000
"2019-06-21 18:13:27.414",2035,"51470480116517138",13780,2000,4000
"2019-06-21 18:13:38.777",2704,"87781480116510543",17010,2000,1000
"2019-06-21 18:14:15.38",8256,"18355480116513468",1000,2500,3500
"2019-06-21 18:17:57.483",2980,"48477680116519018",17000,2500,3000
"2019-06-21 18:18:10.613",1251,"41609680116510498",21000,2500,3000
"2019-06-21 18:18:28.389",4489,"29380780116516199",26000,5000,2000
"2019-06-21 18:23:49.352",10837,"55392090116516420",71500,0,2000
"2019-06-21 18:24:36.034",2009,"63067090116510610",8000,2500,4000
"2019-06-21 18:26:39.178",959,"97199190116514578",13000,2500,3000
"2019-06-21 18:28:30.005",7148,"60001390116516207",37300,2500,4000
"2019-06-21 18:40:13.626",3142,"72631001116515192",49600,2500,2000
"2019-06-21 18:42:00.161",1457,"26102101116519366",2000,2500,4000
"2019-06-21 18:45:05.711",5068,"21750301116511267",8500,2500,0
"2019-06-21 18:45:18.295",6975,"69281301116515703",8500,2500,2000
"2019-06-21 18:47:08.279",3241,"08282401116512975",17000,2500,4000
"2019-06-21 18:48:55.346",590,"74353501116513677",8500,2500,4000
"2019-06-21 18:54:20.027",8821,"82006801116510182",28500,5000,3000
"2019-06-21 18:56:19.48",7058,"58497901116519874",45000,7000,2000
"2019-06-21 19:03:00.906",5852,"90908311116515751",28400,2500,4000
"2019-06-21 19:05:53.023",10074,"42035511116510445",55300,2500,2000
"2019-06-21 19:08:06.42",6980,"02468611116510594",36000,2500,4000
"2019-06-21 19:31:54.517",12252,"23541131116512256",5800,2500,4000
"2019-06-21 19:34:00.553",6527,"65504231116517863",135200,7500,1000
"2019-06-21 19:35:21.631",3218,"23612331116517826",19000,2500,3000
"2019-06-21 19:36:07.289",10419,"09276331116515773",21800,2500,1000
"2019-06-21 19:54:31.519",5151,"02517441116512476",16000,2500,4000
"2019-06-21 20:01:17.2",729,"10277841116511914",24900,4500,3000
"2019-06-21 20:04:39.567",3657,"96597051116515089",17000,2500,2000
"2019-06-21 20:06:43.991",7232,"29930251116512389",4000,2500,4000
"2019-06-21 20:14:48.362",3570,"08388651116510516",32000,500,2000
"2019-06-21 20:17:17.99",7885,"29973851116512933",24900,2000,3000
"2019-06-21 20:18:45.279",3322,"08252951116511002",15900,2500,4000
"2019-06-21 20:27:13.836",1414,"73833461116513530",26900,5000,1000
"2019-06-21 20:32:37.706",5891,"70775761116513944",46700,2000,0
"2019-06-21 21:16:10.982",6839,"38907391116517021",16500,2500,0
"2019-06-21 21:21:13.775",8464,"67737691116518866",28400,2500,4000
"2019-06-21 21:21:42.34",1453,"14320791116517184",5900,2500,4000
"2019-06-21 21:23:46.607",10216,"80662891116510996",8900,2500,3000
"2019-06-21 21:30:04.209",857,"01240202116513735",13600,2500,4000
"2019-06-21 21:30:09.125",768,"62190202116517680",23900,2000,4000
"2019-06-21 21:32:20.573",10064,"47504302116515981",11500,2500,4000
"2019-06-21 21:35:52.73",3687,"13725502116513722",19000,2500,1000
"2019-06-21 21:40:06.874",2471,"57860802116512217",15300,3000,3000
"2019-06-21 21:47:05.875",4369,"67852212116515826",14500,2500,2000
"2019-06-21 21:51:23.869",525,"07838412116510119",18500,2500,4000
"2019-06-21 21:58:43.569",2163,"17532912116517250",26000,2500,1000
"2019-06-21 22:03:01.858",8762,"06818122116510650",87000,0,4000
"2019-06-21 22:16:04.153",8499,"45146922116515216",41800,2500,2000
"2019-06-21 22:22:25.086",2814,"88054332116512361",32000,5000,3000
"2019-06-21 22:27:26.032",8368,"33064632116510385",16500,2500,3000
"2019-06-21 22:27:29.125",6440,"62194632116518915",32000,2500,1000
"2019-06-21 22:35:19.033",3923,"43091142116513584",9900,2500,4000
"2019-06-21 22:38:29.852",11073,"25890342116515560",20000,2500,4000
"2019-06-21 22:39:51.784",6569,"58719342116510950",46000,2500,2000
"2019-06-21 22:39:59.233",4321,"43299342116516581",6500,2500,3000
"2019-06-21 22:42:42.753",7635,"45726542116519538",6500,2500,4000
"2019-06-21 22:43:58.619",8584,"02683642116516082",15900,2500,1000
"2019-06-21 23:10:26.215",7552,"61262262116516019",12200,2500,3000
"2019-06-21 23:11:12.083",7186,"48027262116517974",27400,2500,2000
"2019-06-21 23:13:27.733",676,"43770462116510047",69400,5000,3000
"2019-06-21 23:24:27.828",11301,"92876072116516808",37400,5000,4000
"2019-06-21 23:26:03.362",2436,"36336172116518510",62500,2500,4000
"2019-06-21 23:26:48.279",11989,"08280272116515305",29200,2500,4000
"2019-06-21 23:48:58.322",5094,"32383582116510738",100000,0,4000
"2019-06-21 23:54:04.278",1841,"97244882116517190",15900,2500,3000
"2019-06-21 23:57:56.21",4439,"11267092116510611",62000,5000,1000
"2019-06-21 23:58:21.834",7005,"53810192116514072",23000,2500,4000
"2019-06-22 00:01:09.509",1023,"01596292116518745",18400,5000,3000
"2019-06-22 00:02:59.578",12186,"97597392116512415",9900,2500,3000
"2019-06-22 00:08:55.094",7453,"59053792116513472",3500,2500,4000
"2019-06-22 00:11:06.803",10473,"50866892116513390",50000,5000,0
"2019-06-22 00:20:44.545",9587,"64544403116510037",11900,2500,3000
"2019-06-22 00:23:34.36",6563,"16341603116517196",5900,2500,4000
"2019-06-22 00:30:25.109",6124,"11152013116517172",25300,2500,4000
"2019-06-22 00:34:38.066",1524,"76087213116511478",22000,2500,1000
"2019-06-22 00:35:03.287",1989,"88230313116514668",11000,2500,4000
"2019-06-22 00:50:28.296",1211,"79282223116517263",29800,2500,3000
"2019-06-22 01:21:32.242",5646,"34229043116516977",19500,2500,0
"2019-06-22 02:06:09.45",2597,"45496763116512510",26700,2500,4000
